7.315101474523544312e-02,7.432130718417069293e-01,9.257505497401931072e-01,5.216329937811667872e-01,8.633834400650323149e-01
1.993762999773025513e-01,3.758697425096572675e-01,8.099238106964662398e-01,5.279790161899138301e-01,8.405222338326514553e-01
6.833840906620025635e-02,6.948671637017537206e-01,8.824222669576204936e-01,6.528435199136728428e-01,8.083418259810408735e-01
6.043553352355957031e-01,nan,nan,nan,nan
5.097339749336242676e-01,2.505610946993566124e-01,-3.160933556746781115e-01,-1.290659159321848881e-01,-6.381590514788583191e-01
2.729626297950744629e-01,2.872017075458154767e-01,8.474611552290280958e-01,5.037840539612508106e-01,8.384101264535002151e-01
5.600220561027526855e-01,-3.062075957075373056e-01,-9.742338905282151018e-02,-3.128237725564451677e-01,-3.087009778231775137e-01
6.582056879997253418e-01,nan,nan,nan,nan
3.368307352066040039e-01,3.197704971195306500e-01,4.425396028195505704e-01,2.166468183637774159e-01,1.111824989433165128e-01
7.279487252235412598e-01,nan,1.244336742666908677e-04,nan,1.709983813156094878e-02
6.031232476234436035e-01,nan,nan,nan,nan
3.787112236022949219e-01,2.905847169319114576e-01,9.237181882365409491e-01,3.469696377982719460e-01,7.834570952012182010e-01
1.685504019260406494e-01,2.778708703610184849e-01,8.784965242710340849e-01,5.603360063557489834e-01,8.542846438041690194e-01
6.031167507171630859e-01,nan,nan,nan,nan
2.077475190162658691e-01,4.279065102827614986e-01,8.431863488893538428e-01,4.785380847260620185e-01,7.991458399308031257e-01
1.244649365544319153e-01,6.746461455609322755e-01,8.715127155914775825e-01,5.315219846588228325e-01,8.008589230296458972e-01
5.535892248153686523e-01,-1.670740984434150034e-01,-5.704860602641880218e-01,-1.882844399461321983e-01,-2.368053355058184484e-01
2.016306668519973755e-01,5.195793814280830203e-01,7.782893600990925531e-01,5.875472853252201588e-01,6.955810151462820112e-01
6.031347513198852539e-01,nan,nan,nan,nan
8.791654109954833984e-01,nan,-1.244336742666908677e-04,nan,-1.709983813156094878e-02
1.773229980468750000e+01,nan,nan,nan,nan
9.601795673370361328e-02,5.428243161338426326e-01,8.757944614397236149e-01,7.580146821563169546e-01,8.905897797444372044e-01
9.860514402389526367e-01,-1.114743959732426848e-02,nan,-3.435821952815739516e-02,nan
2.109430283308029175e-01,1.696002025615097886e-01,8.524064084886801007e-01,4.296751693749257806e-01,8.197762051637329517e-01
2.484378367662429810e-01,3.589168907031101141e-01,9.340287093495061033e-01,5.681703488409426406e-01,7.869231414775477162e-01
1.125841736793518066e+00,nan,nan,nan,nan
8.487329483032226562e-01,-1.114743959732426848e-02,1.244336742666908677e-04,-3.435821952815739516e-02,1.709983813156094878e-02
8.654735684394836426e-01,nan,nan,nan,nan
7.989350557327270508e-01,-2.323817882099876164e-01,-3.563415549599548982e-01,-9.341450786871008383e-02,-3.101173563686915324e-02
1.164118766784667969e+00,nan,nan,nan,nan
6.031167507171630859e-01,nan,nan,nan,nan
7.496119141578674316e-01,nan,nan,nan,nan
1.343502343750000000e+04,6.198589009672899469e-02,-4.458441675429331008e-02,2.610987948512616952e-01,1.634268877489490068e-01
8.118260502815246582e-01,-2.163977235831570367e-01,-2.802574172474037728e-01,-4.073678021201068006e-02,-2.568748163971544818e-01
3.372378051280975342e-01,1.695339987945634341e-01,5.550466067820306604e-01,3.874233106440342911e-01,5.596861256393435013e-01
8.162965774536132812e-01,1.963011145851697170e-01,-3.791177232889313409e-01,3.951721122251108387e-01,4.777146748879306792e-01
6.085044741630554199e-01,nan,nan,nan,nan
1.452414095401763916e-01,5.609517594148305530e-01,7.957641918025194494e-01,4.504201303964383563e-01,8.264576228475661868e-01
6.031019687652587891e-01,nan,nan,nan,nan
1.231748104095458984e+00,1.159426442316555117e-02,1.542526077361544568e-01,6.355622788856470085e-02,3.721840595938317314e-02
1.502608656883239746e-01,7.228490768732638294e-01,8.844534206533781751e-01,6.689461569391577100e-01,8.263800535364133060e-01
1.142551302909851074e+00,1.913070000638452117e-01,9.108114597842038862e-02,9.122812409917388510e-02,-1.070308415485492770e-01
1.371376365423202515e-01,1.049541823809971158e-01,8.943450387715636829e-01,4.524635080976263657e-01,8.752253167393340139e-01
6.756844520568847656e-01,-7.566608512687916788e-01,-6.622610469552592249e-02,-1.129363817506871259e-01,3.165957315577180159e-02
6.031171679496765137e-01,nan,nan,nan,nan
6.615275144577026367e-01,4.979282137751533388e-01,7.678899874000589820e-01,4.839543098945088273e-01,8.244865714372053844e-01
4.455424547195434570e-01,nan,1.244336742666908677e-04,nan,1.709983813156094878e-02
1.091573759913444519e-01,6.524930905822107219e-01,8.950267760849065501e-01,3.160730978994862328e-01,7.315985125206825312e-01
6.584262847900390625e-02,6.450531787220979973e-01,8.474791603017164388e-01,6.162853055088076681e-01,7.661395504537733547e-01
8.578475564718246460e-02,6.244988765983138235e-01,8.716545961624776462e-01,4.687090246643385028e-01,8.253645256894697191e-01
3.071125625000000000e+05,-3.487868667200317296e-01,2.134621004059835403e-01,-1.239068975720674370e-01,1.396884204163157950e-01
3.677078187465667725e-01,3.971452780964382923e-01,6.757853766757847547e-01,-1.501585127237345385e-01,2.725669445583422390e-01
5.667553544044494629e-01,3.410252871292930310e-01,7.279427843751833382e-01,4.627809148851459442e-01,5.337754356403652256e-01
1.023901551961898804e-01,5.725658683157350826e-01,8.682268494809972648e-01,6.841320934467376436e-01,8.559184786810754009e-01
1.639978140592575073e-01,4.352055510688133122e-01,8.721317744308458852e-01,4.361199654442785567e-01,8.252653114636260279e-01
2.089583575725555420e-01,2.601730117186460897e-02,8.728313306322977860e-01,4.034737824070959711e-01,8.532018500249192172e-01
8.730433583259582520e-01,nan,nan,nan,nan
6.125316619873046875e-01,nan,nan,nan,nan
1.724297106266021729e-01,4.872726686532150575e-01,7.407930155331556854e-01,7.246995166605252336e-01,8.233838272246604140e-01
6.035918593406677246e-01,1.114743959732426848e-02,nan,3.435821952815739516e-02,nan
2.166150063276290894e-01,4.594093788178497673e-01,7.186930462858472923e-01,6.643193070148565305e-01,8.022120611681433644e-01
6.096103191375732422e-01,2.443783428424405324e-01,8.926328521108501945e-01,3.450101934543651772e-01,8.065852328545796146e-01
7.449658960103988647e-02,6.777915627807574728e-01,8.892143594644780213e-01,6.510552335322334905e-01,7.859872901866904460e-01
1.673230975866317749e-01,4.917238333102395831e-02,9.021199187452942914e-01,3.942034673284178226e-01,8.471372691003435929e-01
6.031167507171630859e-01,nan,nan,nan,nan
7.267794013023376465e-01,nan,nan,nan,nan
6.163174510002136230e-01,nan,nan,nan,nan
2.304484546184539795e-01,3.109452672215956004e-01,8.108759156344157448e-01,4.381895638332117260e-01,8.094570847265200042e-01
9.990722686052322388e-02,7.805813879193785887e-01,8.778987142096160712e-01,5.155881285193490982e-01,8.126001902956714318e-01
2.970997393131256104e-01,1.136820265638971705e-01,6.677553382629475287e-01,2.390735784001338793e-01,6.464330108418918641e-01
9.148176014423370361e-02,5.276453673321882532e-01,8.828992357491366461e-01,4.179910011105862910e-01,6.699973507310682530e-01
2.219399809837341309e-01,1.674793130118659712e-01,7.788742586132119117e-01,4.768335086304194559e-01,7.945406624909845394e-01
1.160248368978500366e-01,7.679057407592834172e-01,8.779064995238159419e-01,5.623624299420395545e-01,7.463107770190011703e-01
5.026198178529739380e-02,7.177825357404444828e-01,7.982044801924870203e-01,6.402334297171805577e-01,7.715499127697852400e-01
1.020482182502746582e+00,-7.633786466329456344e-02,4.648757104655066863e-01,1.021184122119719873e-01,5.696923890166850635e-01
4.919707477092742920e-01,3.931297814637756127e-02,8.852752599987474547e-01,3.141157110978431422e-01,7.759228134692934820e-01
6.089043021202087402e-01,nan,nan,nan,nan
2.229477763175964355e-01,5.328327868735166506e-01,8.281566909142776822e-01,5.164988444397953238e-01,7.717930520152519458e-01
7.754561305046081543e-02,6.256989837750163153e-01,8.867746287001322392e-01,6.665226075679050455e-01,7.819512333379126101e-01
3.130908608436584473e-01,1.840094532719983023e-01,6.062203320447334676e-01,3.626344730125097282e-01,5.518952260982386004e-01
1.776895225048065186e-01,6.016692645258678862e-01,9.246270339919402392e-01,5.526440401032989280e-01,8.391747370213142876e-01
2.307331860065460205e-01,2.501067021662988221e-01,8.896082162282851202e-01,5.352405530380902610e-01,8.407569428153631730e-01
5.317216515541076660e-01,4.953478702973400094e-01,8.028027168326592466e-01,4.906120966190469779e-01,6.678855300028252451e-01
2.107124328613281250e-01,5.297010458511705044e-01,7.609637137005429430e-01,6.518389256685367394e-01,8.377917044267260138e-01
6.031340956687927246e-01,nan,nan,nan,nan
6.976563930511474609e-01,-3.057332858942719001e-01,5.293899412950275885e-01,2.166716597352020268e-01,4.210626832668223907e-01
7.993502914905548096e-02,8.130849707255267678e-01,8.402774105680377303e-01,6.927029449492658753e-01,8.158481780201025657e-01
6.031167507171630859e-01,nan,nan,nan,nan
6.733908057212829590e-01,nan,nan,nan,nan
8.632950186729431152e-01,3.977230671933970063e-01,3.682819152255592532e-02,5.915946310313575929e-02,4.300690553692305962e-02
8.871431946754455566e-01,-4.057008572196931784e-01,-7.338850725439000078e-02,1.741832909109733707e-01,4.184381374154571009e-01
8.111512064933776855e-01,nan,nan,nan,nan
6.441721320152282715e-01,-6.745481034412432741e-01,-1.360531718889850528e-01,-1.408316868873043526e-01,1.676796373919493544e-01
1.548031717538833618e-01,6.965946050183645655e-01,7.167111005051979289e-01,5.890584861225027780e-01,4.886866213830864392e-01
3.727919459342956543e-01,2.604316318729849589e-01,8.266126540747695817e-01,3.536804358056204745e-01,7.026863144088826285e-01
6.085044741630554199e-01,nan,nan,nan,nan
3.460135459899902344e+00,nan,nan,nan,nan
6.104515790939331055e-01,nan,nan,nan,nan
9.512354433536529541e-02,5.982709826754966098e-01,9.260818665953022277e-01,6.737568625328912431e-01,8.504220712601764376e-01
6.718533635139465332e-01,nan,1.244336742666908677e-04,nan,1.709983813156094878e-02
4.589685499668121338e-01,3.406715448584564654e-01,8.416980591116643984e-01,4.237540399929861090e-01,7.509618707354744904e-01
1.153154447674751282e-01,7.424894715707326398e-01,8.915803836495128643e-01,5.980701790527007677e-01,8.384218099718592221e-01
4.794153273105621338e-01,-2.069069237106506420e-01,-4.161256613106902036e-02,-1.878614005452119429e-01,1.360605480808923518e-01
6.970531344413757324e-01,nan,nan,nan,nan
6.939767003059387207e-01,nan,nan,nan,nan
2.685022115707397461e+00,nan,nan,nan,nan
1.422999501228332520e-01,1.570573260824524309e-01,8.484484820357448553e-01,5.148593839789084026e-01,8.013734739737432555e-01
9.499913454055786133e-01,nan,nan,nan,nan
5.766712427139282227e-01,-6.217357739008656514e-01,-1.799219452210737702e-01,-1.990054706536389939e-01,-4.171628002715435102e-01
5.942773818969726562e-01,-2.412549471062136464e-01,2.818995998287910920e-01,1.763777547719888039e-01,1.252614576835829260e-02
6.558446288108825684e-01,-1.114743959732426848e-02,nan,-3.435821952815739516e-02,nan
2.522906064987182617e-01,1.111329638633740680e-01,8.407274996238377485e-01,4.571592962000279314e-01,8.682371656010356986e-01
1.061807155609130859e+00,-1.114743959732426848e-02,-1.244336742666908677e-04,-3.435821952815739516e-02,-1.709983813156094878e-02
6.085044741630554199e-01,nan,nan,nan,nan
1.412823200225830078e-01,5.930780785472140604e-01,8.979754695304550394e-01,6.529302477132518101e-01,7.235730211341990792e-01
1.370148956775665283e-01,4.544294149889014367e-01,9.087665518468999171e-01,5.191511543116649197e-01,8.397252250999531764e-01
7.138425856828689575e-02,6.376652107316796991e-01,8.651620929410318572e-01,6.397501045899824934e-01,7.767689103808200768e-01
9.785900712013244629e-01,-2.315805086527811252e-02,-5.659427711177272835e-02,1.296082291154630230e-02,1.189665849595333662e-03
2.599009871482849121e-01,1.048325270483029537e-01,8.325691152774976622e-01,4.090626279496373252e-01,8.094381853150667272e-01
3.087834119796752930e-01,-6.542894843761442036e-01,4.027121297443929659e-01,-1.046571752298056102e-01,-4.234465584326223275e-02
8.281576037406921387e-01,nan,nan,nan,nan
1.158248901367187500e+00,nan,nan,nan,nan
7.986653447151184082e-01,nan,nan,nan,nan
7.097499966621398926e-01,2.120286238703577089e-02,-1.921089795380387100e-01,nan,nan
8.817633390426635742e-01,nan,nan,nan,nan
1.260580122470855713e-01,5.874808923081380474e-01,9.302872837123085104e-01,5.786924615572059949e-01,8.151989972418502983e-01
1.152257204055786133e+00,nan,nan,nan,nan
1.261283636093139648e+00,1.454021451344009730e-01,1.708135746094340268e-01,-8.650735812240520350e-02,2.359581010209103602e-01
7.296766042709350586e-01,-8.735619413864952748e-03,2.429011165399399819e-01,1.173752812786347938e-01,3.478874482457088718e-02
1.851619929075241089e-01,4.898676320045334265e-01,8.278865883078433408e-01,5.725228060490571425e-01,8.480337752933629902e-01
1.911785155534744263e-01,4.608035002305869710e-01,8.142254061446009272e-01,4.121196483916858000e-01,7.880160825624771270e-01
6.029980778694152832e-01,nan,nan,nan,nan
6.978049874305725098e-01,nan,nan,nan,nan
6.420079469680786133e-01,nan,nan,nan,nan
5.683617591857910156e-01,4.583258747014371526e-01,8.113723337033824645e-01,4.589517264047797696e-01,7.747391645732948362e-01
1.059257268905639648e+00,nan,1.244336742666908677e-04,nan,1.709983813156094878e-02
9.139687418937683105e-01,2.267350314983614806e-02,-9.687290191150557672e-02,nan,nan
1.769955754280090332e-01,3.472164046070124188e-01,8.611839042757015728e-01,5.698963563810988120e-01,8.174870508712714923e-01
1.864073574542999268e-01,5.655751741750587591e-01,9.065439588032564444e-01,6.074860947804221478e-01,8.336613209464864838e-01
6.031167507171630859e-01,nan,nan,nan,nan
1.078782200813293457e+00,nan,-1.244336742666908677e-04,nan,-1.709983813156094878e-02
1.673945635557174683e-01,3.596003968321703770e-01,8.415055224863016159e-01,3.268275484166013323e-01,7.505234557838178500e-01
8.812882900238037109e-01,nan,nan,nan,nan
1.060214638710021973e-01,5.556388572552387606e-01,8.866427317221462490e-01,7.394169732868188794e-01,8.416814598904615030e-01
6.031172871589660645e-01,nan,nan,nan,nan
8.461594581604003906e-01,1.114743959732426848e-02,nan,3.435821952815739516e-02,nan
7.143756151199340820e-01,nan,nan,nan,nan
3.104727864265441895e-01,-9.743170910009024688e-02,7.110495607332151247e-01,2.627543985011087102e-01,7.204185252328806355e-01
1.223155632615089417e-01,6.771502095064698690e-01,8.524361208537163392e-01,4.364750759660601664e-01,7.682463222907123246e-01
5.147410631179809570e-01,5.398933992153844841e-01,4.710475015851953162e-01,3.366115156589222224e-01,1.147819015536537673e-01
3.550442457199096680e-01,5.220343099305945200e-01,4.720388908895332136e-01,6.164843042344025914e-02,-3.053906232505924218e-02
2.039415389299392700e-01,3.286277136753796291e-01,8.189014319643163065e-01,5.265763764566560035e-01,8.176548313978788673e-01
6.035552620887756348e-01,nan,nan,nan,nan
1.884673237800598145e-01,2.725912874772081218e-01,8.495085671061474164e-01,5.448077266528899010e-01,7.939056672259314773e-01
1.375104039907455444e-01,1.267841971932263112e-01,8.403590887365406381e-01,4.951329643096780142e-01,7.566647657195191279e-01
2.717497348785400391e-01,1.987902086101844823e-01,8.304917547964388858e-01,3.528235403747141952e-01,7.443977682708091681e-01
1.154914975166320801e+00,-1.114743959732422685e-02,nan,-3.435821952815739516e-02,nan
2.486479729413986206e-01,4.510391199920004701e-01,8.364475486148837957e-01,4.601948398511841454e-01,6.867557747818631153e-01
1.045901179313659668e+00,-7.416932201355466714e-02,-2.594817514644487955e-01,1.611303666805492113e-02,1.706388180883074979e-01
3.528696298599243164e-01,-1.439150255319566196e-01,-3.192134391712390107e-01,-1.836223194151682669e-01,-3.391841086448483811e-01
8.644435405731201172e-01,nan,nan,nan,nan
3.575589954853057861e-01,4.659354054623472408e-01,7.310165302066762294e-01,4.610167454966407341e-01,6.582680879273865582e-01
6.849289536476135254e-01,nan,nan,nan,nan
6.413910984992980957e-01,nan,nan,nan,nan
3.455765247344970703e-01,1.443267942902187462e-01,5.896983220076119636e-01,3.239285603053292384e-01,6.530640461340240233e-01
7.037883400917053223e-01,nan,nan,nan,nan
3.318566083908081055e-01,4.933848102093278953e-01,3.394520474122707521e-01,5.156580710828813086e-01,3.424979459816495098e-01
1.073932126164436340e-01,5.990958580668892530e-01,9.077368075451609508e-01,6.949578774142958215e-01,8.775747708571675076e-01
2.259347885847091675e-01,3.857470838693493609e-01,8.425406733993670017e-01,4.734225386213549713e-01,8.463413457857069666e-01
9.143897145986557007e-02,6.928659795492946305e-01,8.572123682315472282e-01,4.897516548750589505e-01,7.574479315979989469e-01
1.076159030199050903e-01,6.445623306587726642e-01,8.983888651297944339e-01,6.593711337264717143e-01,7.219714631324720688e-01
5.220924615859985352e-01,2.051064039459456201e-01,7.161266252529033816e-01,7.328935463587328211e-03,3.865046185666500822e-01
9.684841036796569824e-01,nan,-1.244336742666908677e-04,nan,-1.709983813156094878e-02
7.025402188301086426e-01,-1.586979156808489000e-01,-5.428960179126971486e-01,1.294878165322754238e-01,-2.332425909315163359e-01
6.085044741630554199e-01,nan,nan,nan,nan
6.918023228645324707e-01,-1.251387137281739503e-01,-1.391145060587711813e-01,-8.420826294151706470e-02,-1.253775984084491979e-01
5.552557706832885742e-01,1.034678392173834782e-01,2.768627045741150691e-02,3.816451187587409644e-01,-5.004801770668386718e-01
7.439016699790954590e-01,-2.277070079982200512e-01,-4.590901450653490645e-01,-2.197566334775502561e-01,-5.523805076557399829e-01
6.029551029205322266e-01,nan,nan,nan,nan
6.085044741630554199e-01,-2.530587496520445567e-01,3.901929869681935448e-01,4.553372593467339691e-01,-3.865250394926847965e-01
1.224594116210937500e-01,4.749281473139802534e-01,9.034959114997186402e-01,6.463411208205688263e-01,8.065238820513294105e-01
6.976563930511474609e-01,nan,nan,nan,nan
6.976562142372131348e-01,nan,nan,nan,nan
6.183522939682006836e-01,1.439999369283346750e-02,2.158229807404744849e-01,-3.179457671350319203e-01,-2.791702618939743696e-01
6.029404401779174805e-01,nan,nan,nan,nan
1.837102323770523071e-01,2.832533598607815950e-01,8.565727446020570124e-01,4.947717852594820664e-01,7.862927464455342630e-01
2.419183403253555298e-01,5.255917761518983378e-01,7.688672336796514850e-01,4.859055639140553717e-01,7.614186462436065561e-01
1.174353435635566711e-01,4.450688369997141125e-01,8.480310061178850667e-01,3.787087556118557408e-01,8.130290304816525371e-01
1.245901584625244141e-01,5.960817056613207932e-01,8.225225372009485891e-01,5.383760172477012329e-01,6.427930347830526081e-01
2.129284590482711792e-01,1.093794363637956291e-01,8.469191395423544266e-01,4.109466978346287824e-01,8.238504336794220118e-01
8.909142762422561646e-02,6.417699741116565937e-01,8.819483007869739488e-01,5.920731613613396949e-01,8.135814801119283235e-01
2.205250412225723267e-01,8.323261372243856426e-02,8.090993904041573481e-01,4.772325690932118780e-01,8.226424128030546123e-01
1.104866042733192444e-01,7.534309648709750507e-01,8.565314519866435994e-01,6.049190317184682808e-01,7.776795791925402712e-01
7.757892459630966187e-02,7.056733460212689657e-01,8.996275311197755586e-01,7.014223295187050899e-01,8.358072897002574164e-01
1.699151396751403809e-01,8.343391066438590742e-02,8.839466612056127159e-01,3.984379183598018015e-01,8.539056489510423731e-01
1.717932224273681641e-01,2.357889548316264849e-01,8.421651198705354391e-01,4.199109972584482708e-01,8.224431970804464420e-01
1.775379478931427002e-01,2.377630764032591659e-01,8.301866207824686317e-01,6.456226301308356508e-01,7.410445986421934084e-01
4.697467684745788574e-01,3.306091652780638879e-01,1.001873208883334310e-01,-4.475189525973159999e-01,1.166531143355023850e-02
1.273652017116546631e-01,1.258425927484227713e-01,8.871731364504451545e-01,5.938957299210411156e-01,7.970633814045924304e-01
1.427447050809860229e-01,3.295733487787249061e-01,8.717362761019213924e-01,4.444810797132585645e-01,7.381350074296021413e-01
8.253612518310546875e-01,nan,nan,nan,nan
9.013704657554626465e-01,nan,nan,nan,nan
2.996309399604797363e-01,-2.200560578691692151e-02,7.648329767933249590e-01,4.135558377132898533e-01,8.366027077847940641e-01
6.873527169227600098e-01,nan,nan,nan,nan
9.006729125976562500e-01,-7.814479101070671840e-02,-2.681589945375882356e-01,4.975924443961564636e-01,2.471941549558609730e-01
2.618264853954315186e-01,-4.035461709696212818e-02,8.145152265247270762e-01,3.195591881304393755e-01,7.844840392129435180e-01
6.633178591728210449e-01,nan,nan,nan,nan
6.031168103218078613e-01,nan,nan,nan,nan
9.323229789733886719e-01,nan,1.244336742666908677e-04,nan,1.709983813156094878e-02
9.887236356735229492e-02,4.034957513439844101e-01,9.079386227773821316e-01,6.002000477257511957e-01,8.491883049702522168e-01
3.474548459053039551e-01,6.702060875352454650e-01,1.695617285015793285e-01,2.652636310363899463e-01,3.323139914679889007e-01
2.758033573627471924e-01,5.096098455256431459e-01,7.314890949881770466e-01,1.484211243405290648e-01,5.524751580867752754e-01
5.870422720909118652e-01,5.735533836051696088e-01,-5.344573136807794639e-02,1.573268521782520968e-01,-3.535034465757651567e-01
9.478451311588287354e-02,6.936796092831133409e-01,8.741820294498432453e-01,5.065611009740842441e-01,6.970111348016134745e-01
4.543537199497222900e-01,-6.816274904687337488e-02,-1.618849920981742241e-01,-9.279187837119778903e-02,4.477685617117731914e-02
9.385116100311279297e-01,-1.114743959732426848e-02,nan,-3.435821952815739516e-02,nan
6.182554960250854492e-01,nan,nan,nan,nan
5.301306843757629395e-01,3.871195894229946810e-01,4.412349177739822159e-01,2.757180499152073194e-01,1.092812852012430835e-01
8.932282328605651855e-01,-1.114743959732426848e-02,nan,-3.435821952815739516e-02,nan
4.170561134815216064e-01,-5.134478638051545030e-01,-5.722865416359708135e-01,-1.027952231775904057e-01,-2.948252442218678437e-01
9.516179561614990234e-02,5.610279895236152115e-01,9.270220037970611227e-01,7.220224350605128905e-01,8.655967252835350401e-01
1.752922981977462769e-01,4.876942843311211084e-01,8.168304686919715119e-01,6.115070976067746855e-01,7.901345022007675301e-01
1.782319843769073486e-01,4.096734780235116724e-01,8.425277805808513154e-01,6.392366256936633517e-01,7.949520612566471911e-01
2.996343076229095459e-01,2.405234555846337205e-02,8.119948039112190319e-01,3.329891545586993740e-01,7.425718971090731202e-01
5.979062318801879883e-01,1.925433058011553067e-01,-1.992444778530701732e-01,-2.886672788808601897e-01,1.179956554945542357e-01
6.085044741630554199e-01,nan,nan,nan,nan
6.976433992385864258e-01,nan,nan,nan,nan
6.789835691452026367e-01,nan,nan,nan,nan
1.233630180358886719e-01,6.055778567233484067e-01,9.099096390483936148e-01,2.684244664412929748e-01,8.056819519137067287e-01
6.113188266754150391e-01,2.856179407861314523e-01,-1.539312149813298848e-03,-2.831695075158119704e-03,2.026692914024755265e-02
6.070965528488159180e-01,nan,nan,nan,nan
9.235735982656478882e-02,5.677779575232065890e-01,9.383936136649004833e-01,6.736986929360617715e-01,8.386598977358176166e-01
6.199933290481567383e-01,nan,nan,nan,nan
6.319161653518676758e-01,2.671639125003980597e-01,9.218161783922352859e-01,3.708106530052914795e-01,7.613196776603546878e-01
7.462270259857177734e-01,nan,nan,nan,nan
3.208864331245422363e-01,2.638958368657268738e-01,6.177815304721784306e-01,2.514394379171669414e-01,6.051000235772432401e-01
6.031167507171630859e-01,nan,nan,nan,nan
1.617090702056884766e-01,1.504681841573271284e-01,8.898464299600556959e-01,3.977923521514541427e-01,8.097994027713080190e-01
6.332721114158630371e-01,nan,nan,nan,nan
9.120641350746154785e-01,nan,nan,nan,nan
1.030771493911743164e+00,1.269550808203294689e-01,4.596500776681579081e-01,-1.000693172901391537e-01,1.121815932651424319e-01
1.812103390693664551e-01,3.229022022078326115e-01,8.939420659758416932e-01,4.365441586420232278e-01,8.410159273817636727e-01
6.132408380508422852e-01,nan,nan,nan,nan
7.282121181488037109e-01,nan,nan,nan,nan
5.109732747077941895e-01,-3.648967133397717499e-01,-1.667253146886443771e-01,-1.015639675973053768e-01,1.236360079743152457e-01
1.164717674255371094e-01,5.922345749901648526e-01,8.840179310765557963e-01,6.221581068602333175e-01,8.225389006726741004e-01
6.976563930511474609e-01,nan,nan,nan,nan
1.295466125011444092e-01,6.270385695201980969e-01,8.915380351057045072e-01,6.827115343555930638e-01,8.424274776666447195e-01
9.184503555297851562e-01,-1.114743959732426848e-02,nan,-3.435821952815739516e-02,nan
2.003684043884277344e-01,3.183575193970160089e-01,8.296428495065562014e-01,5.391856912360037946e-01,8.705646828665535297e-01
