1.757526190226903102e-09,1.794416967999493834e-04,6.300000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,9.886172151763965577e-01,9.365831879682248728e-02,1.754641828341784726e-01,0.000000000000000000e+00,1.600000000000000000e+01
2.344262077140308795e-04,5.227566603244327136e-05,4.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00,9.772210660266642535e-01,7.455196581204303063e-01,3.936713101779205637e-01,0.000000000000000000e+00,1.600000000000000000e+01
3.452473026856473897e-05,6.299229655908241939e-04,4.880000000000000000e+02,1.600000000000000000e+01,1.000000000000000000e+00,9.132322792758932328e-01,4.495982353647227092e-01,4.315693702600642001e-01,0.000000000000000000e+00,3.200000000000000000e+01
4.449026209832742180e-09,2.851409441141429182e-09,1.150000000000000000e+02,1.100000000000000000e+01,0.000000000000000000e+00,9.862451675828837194e-01,7.782500458549983513e-01,2.776097287149273951e-01,0.000000000000000000e+00,6.400000000000000000e+01
3.934095343907865160e-03,1.810875276482019902e-02,5.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,9.543621294815146650e-01,1.549556060686797521e-01,4.643636940149013514e-01,0.000000000000000000e+00,6.400000000000000000e+01
5.072774728690370253e-09,1.220297970911697545e-04,2.170000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00,9.576904491891157223e-01,1.689948020912545035e-01,7.354999914445685683e-01,0.000000000000000000e+00,1.600000000000000000e+01
2.441356813853167132e-05,1.377250884267124044e-04,1.400000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,9.093305547617188678e-01,9.028993046893500907e-01,6.478356639841497122e-01,0.000000000000000000e+00,6.400000000000000000e+01
4.204151694794150456e-05,4.686035569187804428e-06,9.100000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00,9.721563446773414663e-01,4.848423876337894511e-01,9.325569130305262355e-01,0.000000000000000000e+00,1.600000000000000000e+01
2.615988963980997466e-06,1.977869517749612598e-04,7.550000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00,9.100490578546509557e-01,2.721216104092115673e-01,1.202561244097004739e-01,0.000000000000000000e+00,3.200000000000000000e+01
8.430138200850523711e-04,1.066776499742896553e-03,2.000000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+00,9.702582264083637886e-01,8.963039990882060160e-01,1.163928390851621392e-01,0.000000000000000000e+00,3.200000000000000000e+01
8.076067181984046030e-05,3.482349569557486387e-04,3.790000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,9.414881088109037233e-01,3.450159545364526736e-01,1.365358082213383173e-01,0.000000000000000000e+00,1.600000000000000000e+01
6.798130454409321941e-09,4.944053584958824351e-06,1.200000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,9.760733103430911939e-01,3.458519801715978503e-01,8.992251025742991066e-01,0.000000000000000000e+00,1.600000000000000000e+01
6.161513242342991933e-08,1.920395094071622455e-02,2.100000000000000000e+02,9.000000000000000000e+00,1.000000000000000000e+00,9.680052298174597336e-01,7.478460663428260213e-02,6.277396005179310956e-01,0.000000000000000000e+00,6.400000000000000000e+01
1.857884686258356316e-03,2.739829426377588517e-09,1.170000000000000000e+02,1.200000000000000000e+01,1.000000000000000000e+00,9.816724648237263873e-01,5.827623888473923985e-01,6.346069561315169638e-01,0.000000000000000000e+00,6.400000000000000000e+01
2.977249286998804776e-04,1.597371113072111492e-07,7.100000000000000000e+01,1.100000000000000000e+01,1.000000000000000000e+00,9.838877419180727113e-01,2.112099265100497170e-01,5.771472234725634198e-01,0.000000000000000000e+00,1.600000000000000000e+01
9.848404813569078264e-02,1.734205327394686450e-04,1.950000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00,9.761796270713229973e-01,3.612869379867919006e-01,7.237746188269390535e-01,0.000000000000000000e+00,6.400000000000000000e+01
1.404390705254913662e-05,1.355264442916685890e-06,2.300000000000000000e+02,1.400000000000000000e+01,1.000000000000000000e+00,9.173000700174909205e-01,9.677105961101027665e-02,5.743230357924673513e-01,0.000000000000000000e+00,6.400000000000000000e+01
2.874343830277046051e-05,1.036080273914714335e-02,8.000000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,9.280743325289634305e-01,4.825546754340579447e-01,5.984591520780747631e-01,0.000000000000000000e+00,1.600000000000000000e+01
1.874445260526104854e-05,1.502255207109207146e-09,8.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,9.878049530122980926e-01,8.442568422800413863e-01,8.268074693904401418e-01,0.000000000000000000e+00,1.600000000000000000e+01
2.917652168536453066e-05,1.667548246387269091e-07,6.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.071128391849611061e-01,6.890678040666862181e-01,7.650281664247260416e-02,0.000000000000000000e+00,6.400000000000000000e+01
5.278758328983923151e-03,1.069154714803713178e-05,2.700000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,9.313661500356879008e-01,8.725816111623628801e-01,1.816685975955022458e-01,0.000000000000000000e+00,3.200000000000000000e+01
2.159071062678881354e-07,2.251153896279798999e-07,3.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,9.787694744878828734e-01,6.092563197121471097e-01,2.653313266304619389e-01,0.000000000000000000e+00,1.600000000000000000e+01
4.030934183183335594e-03,2.949336454465911915e-09,2.780000000000000000e+02,8.000000000000000000e+00,1.000000000000000000e+00,9.202073736599849507e-01,4.402855829922178166e-01,5.281917601260981421e-01,0.000000000000000000e+00,1.600000000000000000e+01
4.823618153507085383e-05,3.555187919049142796e-03,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.090113911633933563e-01,5.786643001500820782e-01,3.426286674381316399e-01,0.000000000000000000e+00,1.600000000000000000e+01
6.686702725362886010e-05,1.496360909916539216e-02,5.860000000000000000e+02,1.100000000000000000e+01,1.000000000000000000e+00,9.730032884023590567e-01,6.624249638376449312e-01,6.140623594758408688e-01,0.000000000000000000e+00,1.600000000000000000e+01
1.609152054602785162e-03,2.914640648240723349e-07,8.210000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00,9.291702741003428079e-01,7.222017656566560584e-01,5.605083053058884657e-01,0.000000000000000000e+00,3.200000000000000000e+01
2.249974214136125569e-02,1.467384921364846848e-04,1.300000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00,9.641662350667823400e-01,8.700949555372060329e-02,5.746461988751334626e-01,0.000000000000000000e+00,1.600000000000000000e+01
1.208670985278129683e-07,8.399494331832533102e-06,2.300000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,9.275783660863119451e-01,5.571725536561867864e-01,6.562624456563834752e-01,0.000000000000000000e+00,3.200000000000000000e+01
3.681896855680774337e-06,9.584909458825976091e-04,7.500000000000000000e+01,1.900000000000000000e+01,0.000000000000000000e+00,9.641115348371508409e-01,8.717221636485908975e-01,8.845543317392606797e-01,0.000000000000000000e+00,1.600000000000000000e+01
1.702081963929549064e-03,4.549714592032727545e-02,2.450000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00,9.506311634067839966e-01,5.372344846677282876e-02,3.285273047478053932e-01,0.000000000000000000e+00,1.600000000000000000e+01
1.503228365552724117e-08,1.022627370699721264e-03,3.500000000000000000e+01,1.800000000000000000e+01,0.000000000000000000e+00,9.627486770343320899e-01,6.470589892431536372e-01,6.522311959540868509e-01,0.000000000000000000e+00,3.200000000000000000e+01
3.482493800953046642e-03,4.696516134263285791e-04,2.300000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,9.811455395729724582e-01,6.882638588164854410e-01,2.035798096218180975e-01,0.000000000000000000e+00,6.400000000000000000e+01
9.983085814784362881e-09,3.022964626121350112e-02,3.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,9.758267325135046022e-01,5.870547383089549376e-01,9.140785984137178577e-02,0.000000000000000000e+00,6.400000000000000000e+01
2.823317304339705014e-03,1.392537801510800060e-06,7.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,9.534162319907608651e-01,8.107636625726788449e-01,7.216077208543963950e-01,0.000000000000000000e+00,6.400000000000000000e+01
4.942783266642473148e-04,3.879026825427279171e-05,1.800000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,9.235873743516828105e-01,3.387555070429946746e-01,3.820141882651633680e-01,0.000000000000000000e+00,3.200000000000000000e+01
1.072697041320033906e-06,3.552315845542481349e-07,5.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.188233354151279508e-01,3.914831348689517543e-01,2.397624143511001837e-01,0.000000000000000000e+00,3.200000000000000000e+01
6.162831590717706183e-07,5.449915719622096845e-09,2.190000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00,9.069204827760833920e-01,8.313902783399426122e-01,7.292147575065336396e-01,0.000000000000000000e+00,6.400000000000000000e+01
2.346948151786567340e-07,3.110677596165049631e-06,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,9.480321366717121556e-01,4.201556876645799465e-01,6.734898497404722129e-01,0.000000000000000000e+00,6.400000000000000000e+01
3.082511420210610900e-05,3.147766313648133354e-06,9.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,9.706934055114453397e-01,4.789764184193634478e-01,8.390926524772567285e-01,0.000000000000000000e+00,1.600000000000000000e+01
9.182455037368962049e-04,7.351064465117449555e-07,2.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,9.723542733883993039e-01,4.390118559018579836e-01,4.481952907387983243e-01,0.000000000000000000e+00,3.200000000000000000e+01
6.631338591850729092e-04,4.115122147232768226e-07,9.520000000000000000e+02,1.100000000000000000e+01,0.000000000000000000e+00,9.532118567940442988e-01,8.410847423200913386e-01,8.713403180524110780e-01,0.000000000000000000e+00,6.400000000000000000e+01
1.521980570662556613e-06,1.468926557877340543e-06,5.100000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00,9.871734391700258682e-01,4.966568313668833778e-01,5.191677739010676085e-01,0.000000000000000000e+00,6.400000000000000000e+01
2.588827132595302538e-08,1.248969145486376551e-07,1.800000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.734040442100144741e-01,7.700158383728976652e-01,2.743990406433043372e-01,0.000000000000000000e+00,3.200000000000000000e+01
1.503675340898468307e-04,3.871818630914020506e-06,3.300000000000000000e+01,1.400000000000000000e+01,1.000000000000000000e+00,9.073167053266963933e-01,1.767315909370417715e-01,5.463723018735949788e-01,0.000000000000000000e+00,3.200000000000000000e+01
1.104547204836674092e-03,4.334856281388270102e-03,3.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,9.760195723045197447e-01,3.082180932490233838e-01,6.251050614305255770e-01,0.000000000000000000e+00,3.200000000000000000e+01
6.200185382566874431e-03,2.182597598859618978e-09,6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.778892508613721279e-01,6.088447059300771125e-01,4.953256398774325553e-01,0.000000000000000000e+00,1.600000000000000000e+01
9.295951307770637315e-03,8.703544601863262694e-05,4.100000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,9.885277505949411347e-01,5.129152612347485235e-02,6.665119504311572962e-01,0.000000000000000000e+00,1.600000000000000000e+01
6.412410776874585664e-05,1.090655612901838644e-06,1.800000000000000000e+01,1.500000000000000000e+01,1.000000000000000000e+00,9.762615316148386402e-01,1.601549708850767417e-01,5.604672399814192296e-01,0.000000000000000000e+00,6.400000000000000000e+01
4.016280271921587462e-04,1.351848994326868296e-06,3.200000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,9.865733816872195305e-01,6.488741056736994084e-01,3.520913119198118557e-01,0.000000000000000000e+00,3.200000000000000000e+01
1.616766408065828812e-05,8.256627654554318489e-07,6.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,9.804278950045597352e-01,1.018268496219266045e-01,7.291714011338148449e-01,0.000000000000000000e+00,6.400000000000000000e+01
2.657051357059902579e-06,1.771348286640762815e-07,7.400000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,9.783684483469110571e-01,2.240002977191622446e-01,6.147668861201225493e-02,0.000000000000000000e+00,3.200000000000000000e+01
9.101333276564674312e-07,4.140292735642057532e-07,7.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,9.753376492854473057e-01,9.325469062698659162e-01,1.860993197729955972e-01,0.000000000000000000e+00,1.600000000000000000e+01
4.002229771589103449e-09,1.173474237987715521e-08,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,9.699671169184134190e-01,4.439220002353762018e-01,8.925511247221543654e-01,0.000000000000000000e+00,1.600000000000000000e+01
6.162963617605425596e-08,2.823755174576537583e-05,1.200000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,9.690232195178888341e-01,5.263439944819218175e-01,4.793756913505072825e-01,0.000000000000000000e+00,6.400000000000000000e+01
6.973284934669068957e-02,4.768815459516844574e-02,9.460000000000000000e+02,1.700000000000000000e+01,1.000000000000000000e+00,9.017381097947750890e-01,1.779741615640130226e-01,5.580796030080479309e-01,0.000000000000000000e+00,6.400000000000000000e+01
1.618994712472053479e-03,1.252931058619997570e-04,2.100000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,9.861159753413178963e-01,4.234437408280852799e-01,7.069681370315864521e-01,0.000000000000000000e+00,1.600000000000000000e+01
2.500027884497228961e-09,3.987350067542180243e-06,9.380000000000000000e+02,1.600000000000000000e+01,1.000000000000000000e+00,9.604396511557106164e-01,2.726631205740642772e-01,9.570243104342798790e-02,0.000000000000000000e+00,3.200000000000000000e+01
1.681669243475446849e-06,6.620059642965271923e-05,5.400000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00,9.842314230948805420e-01,2.181906320936868870e-01,2.811243633605724490e-01,0.000000000000000000e+00,6.400000000000000000e+01
5.854289912118086636e-02,3.420568016085489380e-07,3.420000000000000000e+02,1.900000000000000000e+01,0.000000000000000000e+00,9.217095430472329598e-01,5.238062383805139888e-01,8.419196115851037554e-01,0.000000000000000000e+00,3.200000000000000000e+01
1.453787117290510193e-06,3.055394172639073081e-04,7.100000000000000000e+01,1.900000000000000000e+01,0.000000000000000000e+00,9.835966390577852714e-01,2.771933577858142206e-01,3.679523492958806097e-01,0.000000000000000000e+00,3.200000000000000000e+01
5.061407333918147204e-08,2.870605907191969147e-03,1.000000000000000000e+01,1.700000000000000000e+01,1.000000000000000000e+00,9.824839307160015967e-01,6.622602144770030341e-02,1.496853588288173387e-01,0.000000000000000000e+00,6.400000000000000000e+01
6.021165324055729497e-04,2.718419957040563856e-02,3.790000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,9.809207086574843748e-01,5.532034692305806134e-01,5.747266413818443720e-01,0.000000000000000000e+00,3.200000000000000000e+01
3.227343794682711353e-06,1.198970697091096259e-06,1.500000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,9.658148665255373855e-01,6.659104069585283225e-01,1.091140424023464006e-01,0.000000000000000000e+00,1.600000000000000000e+01
4.430737021498327294e-02,6.875582231017413786e-05,5.590000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00,9.386919891873184429e-01,6.673014983397008715e-01,3.620241281912928155e-01,0.000000000000000000e+00,6.400000000000000000e+01
1.128415461534868233e-07,9.382709924273706609e-09,1.000000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,9.814217484877996167e-01,4.859443395860331694e-01,3.594894355141705078e-01,0.000000000000000000e+00,3.200000000000000000e+01
3.852664919239793401e-02,1.195016170819187156e-06,1.540000000000000000e+02,1.000000000000000000e+01,0.000000000000000000e+00,9.889577529127555611e-01,3.122683703125845311e-01,8.403086118490538103e-01,0.000000000000000000e+00,3.200000000000000000e+01
4.424351630059776899e-03,8.295524202758018661e-02,4.630000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,9.185558563833091661e-01,7.413049353690546184e-01,6.109978673365292767e-01,0.000000000000000000e+00,6.400000000000000000e+01
6.870122215434441544e-04,1.744441613878433482e-05,4.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,9.865058510367201716e-01,9.265940218992887445e-01,7.839986365545522640e-01,0.000000000000000000e+00,1.600000000000000000e+01
4.507932391341648137e-05,1.235027535336398615e-04,9.000000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00,9.889069892116665317e-01,4.789650395310114939e-01,6.784955480851593279e-01,0.000000000000000000e+00,6.400000000000000000e+01
9.496827910185439391e-04,1.894373441129057252e-06,2.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.614252122567894521e-01,8.025335753855095122e-01,5.784518047824718789e-02,0.000000000000000000e+00,6.400000000000000000e+01
1.097664298520044345e-08,5.659025231314817334e-08,1.890000000000000000e+02,6.000000000000000000e+00,1.000000000000000000e+00,9.891433886430736067e-01,5.070173134127785586e-01,1.286770406034796199e-01,0.000000000000000000e+00,6.400000000000000000e+01
9.356265136388473874e-09,5.027773056082437270e-02,2.280000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00,9.898844108860875846e-01,9.159389712956623741e-01,9.245034260743664745e-02,0.000000000000000000e+00,6.400000000000000000e+01
1.096851609234623974e-09,2.563268799840262221e-03,3.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,9.896371446676360817e-01,4.824330268438210556e-01,8.127082163411347704e-01,0.000000000000000000e+00,1.600000000000000000e+01
2.420150128806309019e-09,9.185797827899977409e-04,4.600000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,9.600270299756195058e-01,6.142498018063247134e-01,6.184900534263272354e-01,0.000000000000000000e+00,1.600000000000000000e+01
3.532315339410927488e-04,6.568055546407380874e-02,1.100000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,9.332117690585213232e-01,7.912965470682685742e-01,7.648269544509388451e-01,0.000000000000000000e+00,3.200000000000000000e+01
9.896232151327625376e-03,8.216423099273436902e-07,4.010000000000000000e+02,9.000000000000000000e+00,1.000000000000000000e+00,9.587590973647894810e-01,8.824578151429384176e-01,2.760555535507606129e-01,0.000000000000000000e+00,3.200000000000000000e+01
1.202888352035720954e-05,4.639730907568179880e-02,1.170000000000000000e+02,5.000000000000000000e+00,1.000000000000000000e+00,9.745149229485237097e-01,4.494548284930359183e-01,5.287979928217392822e-02,0.000000000000000000e+00,6.400000000000000000e+01
4.524184920467290628e-05,1.445069809087236139e-06,1.800000000000000000e+01,1.700000000000000000e+01,0.000000000000000000e+00,9.368413057110731579e-01,5.389212055193044471e-01,2.543324328026997372e-01,0.000000000000000000e+00,1.600000000000000000e+01
3.328983961845989343e-03,1.512737672847861059e-08,2.380000000000000000e+02,8.000000000000000000e+00,1.000000000000000000e+00,9.048075753855089332e-01,2.250210148980054115e-01,1.828259560669324713e-01,0.000000000000000000e+00,1.600000000000000000e+01
5.158223230087781268e-03,6.700128426613658440e-06,3.100000000000000000e+01,1.800000000000000000e+01,1.000000000000000000e+00,9.643365924197442318e-01,3.212453821859578285e-01,1.661305649347196989e-01,0.000000000000000000e+00,1.600000000000000000e+01
1.620580094517213770e-06,2.654217457642237579e-07,4.880000000000000000e+02,6.000000000000000000e+00,1.000000000000000000e+00,9.118733010127233474e-01,7.640487842623651105e-01,2.479031793725287591e-01,0.000000000000000000e+00,1.600000000000000000e+01
4.372563866511397275e-06,1.055089067061271346e-05,5.620000000000000000e+02,7.000000000000000000e+00,1.000000000000000000e+00,9.843651629441473316e-01,2.000812310822282503e-01,8.630139606375289429e-02,0.000000000000000000e+00,3.200000000000000000e+01
2.894150565966162238e-03,5.409760699878828939e-03,2.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,9.086080022363023367e-01,5.130076645063398333e-01,3.660190157636917796e-01,0.000000000000000000e+00,6.400000000000000000e+01
4.032722738632844204e-06,1.463898203451752547e-06,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.321266266686506485e-01,9.420007787899633556e-01,7.723482869638996495e-02,0.000000000000000000e+00,6.400000000000000000e+01
